id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
4667276e-1ac4-40ec-9d67-f4e3920ada0a,Luiz Felipe Sales,1935-02-28,723.767.872-91,15759087,Brito,PE,Brasil,F,(011) 3805 3222,72376787291@exemplo.com.br,2024-06-05
0896fca8-cd31-4934-bd1e-88059ff39f1d,Yuri da Cruz,1959-12-14,986.234.640-90,99083903,Novaes,MT,Brasil,M,+55 51 8815 4312,98623464090@exemplo.com.br,2023-10-19
29bf3e61-1b36-4e14-877a-b5eb31ec0c73,Brayan Leão,1966-02-01,143.357.427-52,36393287,da Paz das Flores,MA,Brasil,M,+55 84 2137-2850,14335742752@exemplo.com.br,2024-10-28
4acddaaa-bc2f-4c93-9ecb-b50d9b6fa585,Pedro Miguel Rezende,1974-06-04,064.523.748-53,21845076,Sampaio,BA,Brasil,M,0500 713 6098,06452374853@exemplo.com.br,2024-01-20
c4d403a5-60a5-428e-ab41-94b220371dfb,Leandro Garcia,1944-11-08,424.200.747-37,67815-239,Pimenta,RO,Brasil,M,0800-534-7332,42420074737@exemplo.com.br,2024-09-24
eff70181-2f04-44bd-84d8-b948c98f0857,Joaquim Dias,1940-10-06,159.334.756-54,98686-830,da Rocha do Amparo,PA,Brasil,F,(021) 9820-8363,15933475654@exemplo.com.br,2023-11-30
46f72276-0ed5-4ad9-aeb5-49a9c45dc8bd,Pedro Gonçalves,2006-10-12,011.752.524-27,92979178,Aparecida,AM,Brasil,F,+55 11 5688 7041,01175252427@exemplo.com.br,2023-10-23
b9b8213c-af0a-4b73-a4bc-429f9839fad3,Clarice Aparecida,1960-10-16,272.063.569-16,68357289,Porto,CE,Brasil,F,0500 719 0127,27206356916@exemplo.com.br,2024-05-07
38133bbc-49af-4f14-bcc9-2a75b1c0e0f5,Yago Guerra,1943-04-21,956.139.404-13,90142859,Correia de Almeida,MT,Brasil,M,+55 21 0044-7942,95613940413@exemplo.com.br,2024-06-01
d7c5dff7-e2e1-4b51-9d41-f3f568b6825a,Théo Abreu,1962-03-05,660.607.333-55,39570-904,Abreu do Sul,DF,Brasil,M,+55 81 3482 7257,66060733355@exemplo.com.br,2025-05-25
5bc27400-9486-4273-8d22-3851709bdc7a,Olívia Freitas,1958-02-16,334.751.373-29,49510704,Macedo Grande,CE,Brasil,F,+55 51 4084 0647,33475137329@exemplo.com.br,2023-07-16
0e96bccb-9fd7-47f2-b149-22aa2a445111,Hellena Fonseca,1981-06-17,678.619.934-88,58004671,Cavalcante,PE,Brasil,M,(021) 8380 3376,67861993488@exemplo.com.br,2024-12-12
93128009-89b9-40ff-a00c-b291d9d05806,Aurora Monteiro,1961-06-18,014.248.948-11,32266-996,Santos do Campo,AP,Brasil,M,41 7408-3640,01424894811@exemplo.com.br,2024-01-31
f7e483ee-33e3-4c8f-860c-f7b68682bf81,Pietra Sá,1988-12-21,937.459.386-76,79516144,Fernandes do Norte,GO,Brasil,M,0300 320 5826,93745938676@exemplo.com.br,2023-07-26
d0af9486-1b8f-4c85-b966-a647efb5c3ad,Kamilly Caldeira,1986-01-28,840.442.130-94,08089406,Silva,RJ,Brasil,M,0300 985 2614,84044213094@exemplo.com.br,2024-12-07
c8f28171-e92d-4d70-b30b-77b98cc9f236,Heloisa Machado,1990-07-27,160.084.001-65,58553815,da Cruz,PR,Brasil,M,81 8360-9849,16008400165@exemplo.com.br,2024-08-31
fecb9035-a2d7-4513-91b2-521453816688,Allana Nogueira,1957-05-12,290.636.330-92,03468260,da Paz,MA,Brasil,M,(061) 2844-2437,29063633092@exemplo.com.br,2024-12-23
a096c1ec-ae3f-49a1-8457-393923080ea4,Maria Correia,1949-02-19,669.669.760-98,09487773,Andrade da Serra,TO,Brasil,F,+55 (084) 2301-2655,66966976098@exemplo.com.br,2025-01-30
939f9654-eb73-435b-9fc1-a44f93984d24,Bryan Lopes,1975-03-22,183.582.878-72,25266700,Gomes,PR,Brasil,M,11 6726 4871,18358287872@exemplo.com.br,2023-07-22
1c06cd1e-bdd8-4123-8b84-2913dce089a8,Gustavo Henrique Carvalho,1997-02-08,351.890.032-34,42218-566,Araújo,PB,Brasil,M,+55 (051) 6704-2658,35189003234@exemplo.com.br,2024-09-24
a8d49498-90a9-45b7-91ec-41041086ccc3,Sra. Luiza Melo,1993-12-26,243.899.560-24,32274578,Brito,AM,Brasil,M,+55 71 7491-0848,24389956024@exemplo.com.br,2024-01-14
d62c62c6-e61a-4287-9f60-22c6bcebd153,Nicolas Cardoso,1992-04-16,578.296.501-73,93751043,Almeida de Souza,BA,Brasil,F,0300 386 6497,57829650173@exemplo.com.br,2023-12-07
219048b8-e143-4942-9cde-3c9395e72e96,Bruna Pires,1966-06-18,281.147.156-74,21039-217,Porto,ES,Brasil,M,+55 31 2628 1324,28114715674@exemplo.com.br,2025-04-19
913d21f9-5441-441b-916d-6345257a5c5c,Kaique Castro,1970-04-19,705.152.873-21,96127709,Abreu,PR,Brasil,M,+55 31 1664 9248,70515287321@exemplo.com.br,2025-03-09
196aae5a-2657-43c2-8b73-ee14838e9c5a,Sra. Aurora Monteiro,1965-01-25,762.899.194-06,41795-282,Ferreira,AP,Brasil,M,+55 84 0196 9512,76289919406@exemplo.com.br,2025-05-31
15a3f88a-e11d-42a1-9314-a00d8b8c86e2,Luiz Otávio Campos,1963-05-22,853.593.286-37,02564-900,Montenegro,RJ,Brasil,M,(071) 9038 3788,85359328637@exemplo.com.br,2024-09-07
79e4281f-91a3-4cf2-b892-393bd972b2d4,Yago Peixoto,2000-08-28,569.850.285-20,36333849,Rocha,PB,Brasil,F,+55 81 7011-7851,56985028520@exemplo.com.br,2025-04-01
ac3e3b6f-4a9a-4918-abe7-db026f441aad,Dr. Antônio Fernandes,1949-11-30,477.586.747-97,49170637,Fernandes,AC,Brasil,F,+55 71 1082 8649,47758674797@exemplo.com.br,2024-07-05
ea2193bd-9df5-40cf-b50c-678810e2d4c1,Gabriel Moreira,1952-06-24,985.631.849-52,91381671,Nogueira,GO,Brasil,F,+55 (084) 4614 2344,98563184952@exemplo.com.br,2024-06-26
1da3b085-8123-4d3d-8f7a-afcf6e0951c0,Dr. Liam Nascimento,1947-12-07,367.738.483-96,60930-890,Macedo das Flores,TO,Brasil,M,+55 (061) 3156 6770,36773848396@exemplo.com.br,2024-10-02
606cd07b-74d8-48c8-9461-4ec46cdee6e1,Gustavo Henrique Pinto,1937-03-02,016.587.187-67,51843-251,Machado dos Dourados,PB,Brasil,M,(081) 0965 5199,01658718767@exemplo.com.br,2025-01-18
cd5f3624-e81a-45f8-82c3-8d034cc64539,Dra. Caroline Sampaio,1987-05-22,316.019.554-49,01490-116,Alves,TO,Brasil,F,+55 21 7351 3623,31601955449@exemplo.com.br,2023-10-06
fbd194fb-7c2e-4f4d-b768-26bf30b15f6b,Pedro Lucas Gomes,1979-07-08,870.636.901-05,14924155,Vasconcelos de Ferreira,MT,Brasil,F,(051) 3736-3165,87063690105@exemplo.com.br,2024-08-23
95282255-5f9f-448c-b263-58f78ca02aba,Levi Borges,2000-10-09,886.202.067-39,23676-494,Ferreira do Amparo,TO,Brasil,F,(051) 0270 9079,88620206739@exemplo.com.br,2024-12-30
bb12e28c-b097-4eb1-b556-4dc5975079a9,Maria Flor Moura,2004-10-30,272.523.514-78,62819485,Fogaça do Campo,ES,Brasil,F,+55 61 9685 4526,27252351478@exemplo.com.br,2025-01-20
e66bdcc5-2412-4f2e-adaf-6821698b3b5c,Srta. Isabella Moreira,1958-10-17,526.200.150-02,37925768,Andrade,MS,Brasil,F,21 5742 1231,52620015002@exemplo.com.br,2024-01-09
9b2c754a-eb52-4d84-852a-a39ee0402551,Dr. Matheus Pastor,1974-07-31,748.673.662-13,07596267,Moreira do Campo,SP,Brasil,F,71 2192-3381,74867366213@exemplo.com.br,2025-05-08
1632cde9-1b3a-4ea1-95a7-bdcefcc0c736,Sr. André Borges,2005-07-19,001.416.111-98,50552-256,Araújo de Almeida,SP,Brasil,M,0900-577-2133,00141611198@exemplo.com.br,2024-03-10
df943215-e855-4bf4-9374-51725f56079f,Dante Lima,1946-04-15,791.732.241-97,34165187,Cunha,TO,Brasil,F,0300-841-9449,79173224197@exemplo.com.br,2025-02-03
ca925e4a-22f8-40e2-9458-c11bcfea8b72,Sophia Cassiano,1934-07-10,097.637.165-69,95073-782,da Cunha,MG,Brasil,M,(051) 1768 1731,09763716569@exemplo.com.br,2024-10-14
8b200b6c-6f88-474f-9350-736c5fea4906,Ana Cecília Rios,1940-01-31,913.650.850-31,77870368,Alves de Goiás,MT,Brasil,M,81 8002-0787,91365085031@exemplo.com.br,2024-09-30
a45cc71e-bc00-496a-b8cd-754ad44073df,Sr. Carlos Eduardo Sá,1967-06-20,612.042.632-86,78954-952,da Rosa do Sul,SC,Brasil,F,(031) 7433-9253,61204263286@exemplo.com.br,2025-02-05
f7e3efa7-1814-4387-98cd-adc138444d8d,Caroline Vieira,1947-11-30,040.363.513-21,59756-648,da Paz,MS,Brasil,F,(081) 9649-5481,04036351321@exemplo.com.br,2024-09-13
78738f46-64f8-4e47-8721-3c252d4b16bd,Marina Siqueira,1982-01-04,387.862.072-46,29980-782,Ferreira de Minas,AM,Brasil,M,(051) 6966-5627,38786207246@exemplo.com.br,2025-01-05
4ea3cb35-7559-416e-8a0a-1a8f2cedfb1a,Hellena Fogaça,1981-07-06,436.557.284-53,26116-785,Borges de Souza,PI,Brasil,F,(061) 1278 8412,43655728453@exemplo.com.br,2025-01-09
70f26174-40b3-4c26-81b0-e5021b84ecf5,Otto Lopes,2000-01-01,629.757.340-99,54921338,Fonseca de da Cruz,AL,Brasil,M,51 0121 3744,62975734099@exemplo.com.br,2024-03-11
cf8f53b0-f5ad-4daf-a92f-634976fedb59,Arthur Gabriel Brito,1936-10-26,372.114.069-97,77502624,Fonseca do Campo,PI,Brasil,M,41 3119-1856,37211406997@exemplo.com.br,2024-01-01
15969f20-3d6d-4eee-82be-6a6f5c69cee1,Emanuelly Moreira,2002-08-27,186.931.432-68,54390501,Leão da Mata,RJ,Brasil,F,0900 453 8141,18693143268@exemplo.com.br,2023-06-30
f3955505-0c06-4eee-bbaa-4e5248d6ca78,Mariah Brito,1985-02-19,009.820.731-21,41101-594,Pastor,MT,Brasil,F,11 7200-7433,00982073121@exemplo.com.br,2023-10-20
e87b9014-7435-48a4-adfb-3b4c27cf9d47,Maria Alice Brito,2000-06-06,379.388.491-91,60792-115,Cavalcanti de Goiás,GO,Brasil,F,+55 51 0549 5246,37938849191@exemplo.com.br,2025-01-29
0edd01ec-a499-49d9-bc6a-66c0725029d1,Benício Santos,1978-03-23,634.704.254-42,81192-140,Almeida da Serra,PB,Brasil,F,(081) 5489-3226,63470425442@exemplo.com.br,2023-11-04
b6e27e3f-13b7-4572-9959-fee06fb7291b,Aylla Albuquerque,1988-04-10,802.976.859-84,32915842,Rocha,MG,Brasil,F,61 0636-6013,80297685984@exemplo.com.br,2024-06-07
cf4f0120-1daf-4443-8625-086e63e224d5,Danilo Vasconcelos,1979-05-19,778.563.986-47,43266471,Vasconcelos,MA,Brasil,F,+55 41 7053-6247,77856398647@exemplo.com.br,2024-08-14
613baeab-8718-41ef-9c5e-3e2bf6db6fd0,Vicente Camargo,1990-11-14,134.683.120-16,77810-222,da Conceição,SP,Brasil,M,+55 (041) 1187 0554,13468312016@exemplo.com.br,2025-02-03
abcfebd2-5842-4a30-9a19-b695956b965f,Lucas Viana,1957-12-02,306.066.155-30,66256256,Cirino,BA,Brasil,F,+55 (041) 3286-6856,30606615530@exemplo.com.br,2024-01-13
21081afa-3143-491e-aa6b-e479115f029c,Isabelly das Neves,1948-07-16,979.471.508-51,29631986,Marques,PI,Brasil,F,31 9410 0619,97947150851@exemplo.com.br,2024-04-03
06d04de7-0179-4ead-a28c-b957f9b657d8,Leandro Freitas,1971-06-28,205.340.345-75,78002-940,Porto,PR,Brasil,M,+55 41 0849 2294,20534034575@exemplo.com.br,2025-02-24
cd50309e-571e-4102-bc05-f025a9df2f2b,Maya Almeida,2006-08-05,546.297.479-08,67790922,da Cunha do Amparo,AL,Brasil,F,+55 31 9002-5591,54629747908@exemplo.com.br,2024-10-11
8890a87f-b222-4d62-b698-40641d6d8312,Dr. Vitor Gabriel Lima,1952-06-06,961.858.740-62,49631-598,Moreira,SE,Brasil,F,(031) 9262 3923,96185874062@exemplo.com.br,2025-03-24
21a31911-8db4-4e8d-940a-bd9b43b88e82,Dr. Vicente Lopes,1983-02-22,059.868.493-60,43104079,Oliveira,GO,Brasil,M,(051) 6837 0851,05986849360@exemplo.com.br,2024-12-11
08bc3ae9-4c98-4c34-9fe1-9bc8bc8a2977,Ana Cunha,1999-06-20,069.755.217-63,84124609,Oliveira de Lopes,CE,Brasil,F,71 8597 7107,06975521763@exemplo.com.br,2024-05-05
a706581e-cbd2-415c-b0e8-2c8e2bf31de5,Enzo da Conceição,1975-02-22,288.046.852-34,10856160,Andrade de Novais,AM,Brasil,M,+55 (071) 4385-8190,28804685234@exemplo.com.br,2024-04-23
006372c9-e64e-4cff-9751-852f1723d966,Luiza Guerra,1999-02-09,459.513.470-10,71944044,Fernandes,PR,Brasil,M,41 4354 3261,45951347010@exemplo.com.br,2023-07-19
94b990bc-30d4-455b-b2dc-a424e544a7c5,Vitor Gabriel Teixeira,1949-02-21,367.784.349-03,13677934,Caldeira Alegre,RO,Brasil,F,41 1262 7670,36778434903@exemplo.com.br,2024-04-14
1166414a-315c-475e-8441-dc9163849d01,Isabela Barros,1968-08-22,120.256.471-89,85923177,Carvalho,PI,Brasil,F,+55 (071) 1262 0950,12025647189@exemplo.com.br,2024-01-14
deb1bb10-3881-486c-b771-b83e0ddae55d,André Viana,1987-06-27,456.838.654-56,37605-340,Lopes,MS,Brasil,F,+55 (051) 2504 9411,45683865456@exemplo.com.br,2024-06-21
f47dfd95-46f3-4cdf-83e6-c6de7dad145c,João Pedro Sampaio,1944-11-02,354.181.322-07,74882-359,Azevedo da Praia,BA,Brasil,F,+55 (041) 8050 1761,35418132207@exemplo.com.br,2024-05-27
f2705974-5f36-4d4e-8c19-a7487a3444d0,Sra. Mariah da Rosa,1969-08-07,267.976.262-19,21218-265,Caldeira,PB,Brasil,F,+55 (011) 6633-0703,26797626219@exemplo.com.br,2025-02-04
f6505e23-9bff-48b4-918d-c5737f086647,Bárbara Gonçalves,2000-03-12,683.015.040-08,86753815,Melo de Minas,AL,Brasil,M,+55 11 5825-7697,68301504008@exemplo.com.br,2024-06-05
1177f172-6b8d-407e-b19e-f8b892df5fa3,Lucca Porto,1955-01-07,574.841.517-69,58812-291,Casa Grande,GO,Brasil,M,(051) 9014-9344,57484151769@exemplo.com.br,2024-09-14
5a38b415-2bba-4067-805b-70966f801bb2,Arthur Gabriel Dias,1997-10-29,603.676.242-30,33137-844,Cavalcanti,CE,Brasil,M,+55 81 8138 3059,60367624230@exemplo.com.br,2024-05-20
bf8201c7-8d54-4fed-8973-f30676dfe9c8,Isabel Rezende,1970-05-28,070.750.062-53,01337-621,Sousa Grande,MT,Brasil,F,+55 31 3411 4325,07075006253@exemplo.com.br,2025-04-25
2dfe96fd-edad-4879-a74c-42feb2f2035f,Caio Carvalho,1939-09-03,395.126.055-09,13105-343,Caldeira,MG,Brasil,F,51 2648 7209,39512605509@exemplo.com.br,2024-08-01
76b8b900-3b38-4b55-aba2-7568033f3504,Cecília Silveira,1961-04-23,677.220.948-12,46765-843,Silva,MT,Brasil,M,(021) 8022 9581,67722094812@exemplo.com.br,2024-11-03
df71cd17-1c19-4460-8cb6-f593dd6d7766,Lorenzo Cavalcanti,1985-07-12,447.805.476-68,30215303,Castro,GO,Brasil,F,(011) 2970-1176,44780547668@exemplo.com.br,2024-11-10
0463a214-456b-479f-8a5b-30974dd09ff4,Isadora Moura,2004-08-03,286.830.591-19,24542579,Oliveira,PA,Brasil,M,+55 (011) 3546 5366,28683059119@exemplo.com.br,2024-03-25
9945a811-face-44e5-aeb6-58aaa801f8d7,Dom Correia,1964-09-16,128.041.689-32,10813-122,Moura,PE,Brasil,M,61 9934-5605,12804168932@exemplo.com.br,2023-10-15
6792ba22-6574-48eb-8ed4-559f6642c01f,Eloá Farias,1979-01-15,685.722.526-23,48535451,da Rosa,RS,Brasil,M,(021) 1893 0057,68572252623@exemplo.com.br,2024-04-07
0ef40080-7ed5-4f23-a894-78443f6f00c9,Sra. Stella Casa Grande,1994-07-13,977.949.549-85,54790652,Siqueira da Prata,MA,Brasil,F,81 9045-9766,97794954985@exemplo.com.br,2024-03-27
72dd99e9-62af-4a76-85dd-80931783a0b2,Brenda Nascimento,1961-11-25,750.110.560-83,69062795,Macedo,PI,Brasil,F,(081) 7231-1838,75011056083@exemplo.com.br,2024-12-31
ce5f622c-3c66-4e33-80a3-a552dad28a23,Otávio Cirino,1972-08-09,939.156.222-30,63154164,Aparecida,BA,Brasil,M,+55 61 1593 3287,93915622230@exemplo.com.br,2023-09-20
6b5778e4-27a7-4a21-bb6a-f66e928baf53,Vicente Oliveira,1951-05-27,539.873.175-39,20567-758,Pinto de Goiás,AP,Brasil,F,(051) 1699-7154,53987317539@exemplo.com.br,2024-08-07
bd3437a4-8ecd-4aee-9cab-e7f2e6878e18,Vinicius Costa,1970-06-29,965.095.939-82,05835-928,Souza Verde,AC,Brasil,M,61 3004 2511,96509593982@exemplo.com.br,2024-12-11
499875b9-a7c4-43a9-ab49-5763e6b4b585,Sarah Lima,1957-05-08,105.291.560-03,07186738,Rocha,MA,Brasil,M,(084) 6379-2102,10529156003@exemplo.com.br,2024-03-06
3f9fb8b1-faf0-4a32-a506-c29037826018,Beatriz da Cunha,1994-03-30,166.447.378-39,52532727,Silveira,RS,Brasil,F,11 9599 9162,16644737839@exemplo.com.br,2024-01-25
73ee1d5b-577d-4a80-89a4-aa71e2190618,Clara Rodrigues,1984-06-16,382.629.980-44,69968282,Andrade do Oeste,SC,Brasil,M,(031) 4724 2446,38262998044@exemplo.com.br,2023-12-22
aa918a38-31f2-4c1a-81ef-d72dd502d996,Bruno Silva,1947-09-20,576.655.018-77,67755-436,Costela,GO,Brasil,F,81 6441-6868,57665501877@exemplo.com.br,2023-07-21
98e95a96-7f65-487d-8f22-f23faaa1b00e,Leandro Azevedo,1954-04-20,861.713.928-60,60653-594,Campos Alegre,RO,Brasil,M,+55 (081) 3135-4582,86171392860@exemplo.com.br,2023-12-01
ab68fcda-a1ba-467f-9e76-bf1571fd279e,Ana Lívia Santos,1994-03-30,694.633.015-20,53431-157,Araújo,RN,Brasil,F,(051) 2339-3122,69463301520@exemplo.com.br,2024-04-08
910fa36a-4051-45f6-9199-e5d9c032d560,Dr. Samuel Pires,2006-05-10,690.847.993-66,55661-647,Mendonça de Moraes,TO,Brasil,F,(021) 6228-3215,69084799366@exemplo.com.br,2025-01-09
bccc7ac0-2a74-4a91-8544-26fbd01893a0,Ana Lívia Lima,1972-03-11,037.633.816-58,38154487,Rocha,SC,Brasil,M,+55 84 7916-8863,03763381658@exemplo.com.br,2024-08-11
6c9e31a5-e8cd-435f-8a44-0807306b313a,Milena Novais,2004-06-05,373.289.706-24,20158-837,Borges da Mata,MG,Brasil,M,31 6080 2030,37328970624@exemplo.com.br,2024-11-10
138ab3af-a3a9-4cc8-b908-2387915bf2e7,Gael Henrique Cunha,1984-04-03,097.043.119-25,59147-496,Ribeiro de Goiás,PR,Brasil,F,(021) 5696 1634,09704311925@exemplo.com.br,2025-02-01
64674d6a-3161-4e2f-a5b3-4a5353a3791c,Kevin Martins,1991-11-10,135.802.237-24,78935-230,Porto,RJ,Brasil,F,+55 51 0088 3621,13580223724@exemplo.com.br,2023-12-23
a7d399fd-0239-43fd-a957-750279356d9a,Sra. Maria Fogaça,1976-02-23,733.890.808-96,10882082,Garcia,AM,Brasil,M,+55 (051) 1575-2030,73389080896@exemplo.com.br,2024-08-10
0499b0a7-7873-4220-93ca-9daa71420e6e,Pedro Lucas Abreu,1942-10-01,163.403.338-87,10895470,Viana,RJ,Brasil,M,61 7475 6704,16340333887@exemplo.com.br,2024-09-01
32d8ee1b-4ac4-4fc1-8d0d-0e393e89f5fe,Vitor Marques,1970-12-18,948.337.252-54,26210505,Pimenta,MS,Brasil,M,+55 (051) 7647-8763,94833725254@exemplo.com.br,2023-12-18
2f2cf69f-b80b-4313-9737-b1abb8bf214c,Olivia Freitas,1986-01-08,203.817.210-49,86326-896,Barros Grande,RO,Brasil,F,(011) 1728-7906,20381721049@exemplo.com.br,2024-03-17
c794056e-1601-47f7-a765-74d96c8e0df2,Apollo Pires,2006-08-02,561.734.579-05,56647-460,Rodrigues,GO,Brasil,M,+55 (021) 2483 2821,56173457905@exemplo.com.br,2023-06-08
a4a9ac1b-ed06-4cc3-b802-a8bd86326fe9,João Gabriel das Neves,1997-04-11,798.108.505-19,67414834,Silveira da Mata,SC,Brasil,F,31 8481 4996,79810850519@exemplo.com.br,2023-08-22
cd0ad3dc-d0a6-4da9-924c-f9a1d541112f,Marcela Cavalcante,1957-11-24,365.343.722-69,24759585,Farias de Albuquerque,AM,Brasil,F,+55 41 1311 2613,36534372269@exemplo.com.br,2024-10-08
abffdb4b-874a-4fb6-99e4-4e8354ca302e,Dr. Cauê Pimenta,2006-11-07,750.272.423-38,13742-319,Rodrigues da Mata,PB,Brasil,F,(084) 8821 6835,75027242338@exemplo.com.br,2024-12-24
ad304907-20b5-4e1e-91cf-525efa8bac47,Ian Barbosa,1938-06-12,296.307.870-58,54273199,Garcia,RO,Brasil,F,0500 402 7805,29630787058@exemplo.com.br,2024-03-06
bff95526-6b22-4d9a-a59d-c4f6497bcbdb,Rafael Melo,1981-07-10,394.689.281-56,49022-279,Melo,SE,Brasil,M,(041) 0059 2666,39468928156@exemplo.com.br,2023-08-27
bf2f8259-f095-4438-893b-8149d8f72144,Dr. Anthony Gabriel Peixoto,2003-02-05,079.703.024-50,86089846,Caldeira,PA,Brasil,M,+55 (081) 2590-1629,07970302450@exemplo.com.br,2025-03-15
718337f9-d7ac-4964-be28-8e1c10d65306,Maysa Barbosa,1954-01-08,258.492.627-67,37294-023,Campos,ES,Brasil,M,+55 84 4394 0772,25849262767@exemplo.com.br,2024-01-02
699ed74a-1d71-48fa-b9f1-f48e68d0a78d,Antony Viana,1977-06-29,474.413.779-61,92714-514,Campos,AL,Brasil,F,+55 (061) 9931 0360,47441377961@exemplo.com.br,2024-08-29
8b72dbeb-e3bc-4acd-a24c-a9b51f0a920b,Olívia Pacheco,1960-05-12,655.173.031-31,70631041,Silveira de Santos,SC,Brasil,F,(041) 4793-9522,65517303131@exemplo.com.br,2024-04-27
a515f7ec-fef5-4d5d-ba59-f563b21ca8b3,Isabelly Leão,1948-09-20,667.737.288-73,73258-218,Ferreira,PB,Brasil,M,61 5891 3671,66773728873@exemplo.com.br,2025-06-02
054ec6bd-33d2-4cff-8479-a25b68de504e,Antonella Cavalcante,1971-06-20,055.518.733-64,44800-878,Cirino da Praia,BA,Brasil,F,0500 626 8287,05551873364@exemplo.com.br,2025-05-15
b486dfa2-659e-4471-92af-b4f8603414a7,Larissa da Cruz,1959-08-17,588.793.388-35,16501-421,Rios,PA,Brasil,F,11 0809 2209,58879338835@exemplo.com.br,2024-06-06
2ca59ec4-4c65-4555-9a28-be7f82dfe50f,Ana Luiza Jesus,1982-05-08,432.790.585-80,32122-983,Monteiro Alegre,RO,Brasil,M,(061) 2861-0594,43279058580@exemplo.com.br,2025-04-21
80c46c8e-491e-4321-9f58-5c5463bb1849,João da Costa,1968-03-28,687.872.642-96,34572051,Monteiro do Norte,PE,Brasil,M,31 7281 8333,68787264296@exemplo.com.br,2025-01-06
2e98df62-4b7c-480f-9c07-85597a433789,Sr. João Miguel Gonçalves,1993-09-08,551.897.565-05,23738-899,das Neves do Galho,AP,Brasil,F,+55 81 0369 3955,55189756505@exemplo.com.br,2023-10-10
f80e69f0-1830-4159-9344-d6028a30686b,Dra. Maya da Mota,2007-04-02,732.463.564-09,49261168,Cassiano dos Dourados,MT,Brasil,M,+55 31 4017 4542,73246356409@exemplo.com.br,2023-10-10
bb48b195-62dc-4b40-9d8c-d16d67b38893,Lucas Porto,1940-07-28,316.406.513-30,48130520,Castro,DF,Brasil,F,0900 673 6380,31640651330@exemplo.com.br,2023-11-12
9d737083-ffbc-4cf8-a010-767be9e40485,Maria Fernanda Rezende,1956-04-10,130.657.087-40,22008778,Sampaio,RJ,Brasil,F,+55 21 5381 6130,13065708740@exemplo.com.br,2023-07-01
441672b8-b562-4887-aae6-92871d6b79ae,Srta. Sabrina Vargas,1967-10-22,566.316.261-48,82078437,Machado do Amparo,MS,Brasil,M,+55 (021) 7125 5486,56631626148@exemplo.com.br,2025-03-21
2aa692ed-2a78-4af2-a202-8f47bbca3060,Theo Mendes,1935-05-22,431.911.238-38,06140065,Andrade,PB,Brasil,M,31 8577-4930,43191123838@exemplo.com.br,2024-03-10
65773989-8dbc-4bb5-91f6-ee0163718a53,Danilo Freitas,1965-02-05,923.302.472-45,98093813,Marques,TO,Brasil,F,(011) 9450-4992,92330247245@exemplo.com.br,2025-01-07
51856df7-bd5a-4f74-8bcd-086c16fdf4d8,Maysa Vargas,2005-09-04,478.863.369-40,26431788,Araújo,MS,Brasil,M,71 7247 9018,47886336940@exemplo.com.br,2025-05-04
2a019bce-7864-43b8-9c07-8d462c17cbe1,Pedro Caldeira,1947-10-22,708.516.537-81,65110190,Pereira da Mata,MG,Brasil,M,(021) 9318-2657,70851653781@exemplo.com.br,2024-06-26
1654039d-faf0-4b60-a4ec-5babb348a562,João Pedro Caldeira,1998-02-08,122.686.693-22,48918-705,Moraes da Prata,RS,Brasil,F,+55 (084) 8754-1904,12268669322@exemplo.com.br,2023-09-28
dd0b125f-e2d5-47c6-90ec-eac231cbba27,Srta. Alícia Santos,1953-09-26,498.820.584-20,29683-246,Fonseca,GO,Brasil,F,+55 (051) 5428-2293,49882058420@exemplo.com.br,2023-10-06
6f61a5d1-7a5f-41cc-942a-5809d295cd3f,Henrique Gonçalves,1958-07-23,971.461.524-69,09126677,da Mata de Rezende,BA,Brasil,M,41 1070-1813,97146152469@exemplo.com.br,2024-08-09
3c92fc20-cb9a-4711-9af6-ec30c88a8251,Alice Pinto,2006-04-25,875.213.483-76,59757-562,Gomes de Souza,PE,Brasil,F,+55 84 9041 0934,87521348376@exemplo.com.br,2023-12-03
c1ff4c26-5cef-4178-8889-400e84d869cb,Dra. Luana Farias,1949-08-31,162.199.562-78,83521-740,Sousa das Flores,CE,Brasil,M,+55 (061) 3837-5611,16219956278@exemplo.com.br,2023-11-10
51d3c48b-b576-4f25-8e07-df2ef6678ed3,Luiz Miguel Monteiro,1998-05-15,398.455.179-66,94837478,Martins,BA,Brasil,M,(051) 3072-1119,39845517966@exemplo.com.br,2024-04-27
428094d8-8cc9-47d3-8ebb-2e1eb62cef9e,Gabriel da Cruz,1972-07-23,276.849.954-01,84914433,Farias de Goiás,MS,Brasil,F,(051) 1192-1009,27684995401@exemplo.com.br,2024-06-30
f230e41e-0198-4f97-a600-6389eda9a614,Davi Lucca Jesus,1943-01-21,304.991.165-00,02591-053,Novais do Norte,AP,Brasil,M,+55 (071) 5036 7554,30499116500@exemplo.com.br,2023-10-04
1f2ae9d3-6f2d-4924-9526-a6babd359535,Sr. Bento Rodrigues,1991-08-10,609.580.809-13,12177-240,Campos,PA,Brasil,M,+55 (051) 6820-9419,60958080913@exemplo.com.br,2025-04-05
cdcc20aa-124d-4c48-9812-7d7f8b263264,Marcos Vinicius Moura,1942-01-25,787.433.716-90,94273-696,Jesus,ES,Brasil,F,+55 11 9459-8108,78743371690@exemplo.com.br,2025-05-10
